tickid,id,seqno,tradedate,ts,tradeprice,tradesize,askprice,asksize,bidprice,bidsize,type_
27034,Security_43,24,2022-11-21,10:55:03,10.125,9800.0,,,,,T  
27040,Security_0,32,2022-11-21,10:55:04,,,,,95.0938,1800.0,Q  
27044,Security_12,27,2022-11-21,10:55:05,19.9688,1100.0,,,,,CT 
27045,Security_89,31,2022-11-21,10:55:05,85.1562,8700.0,,,,,T  
27052,Security_40,26,2022-11-21,10:55:07,,,10.125,8400.0,,,Q  
27053,Security_55,30,2022-11-21,10:55:07,27.0938,3000.0,,,,,CT 
27055,Security_91,31,2022-11-21,10:55:08,42.0312,8500.0,,,,,T  
27062,Security_73,31,2022-11-21,10:55:10,,,66.0625,1800.0,,,Q  
27075,Security_3,35,2022-11-21,10:55:13,45.75,5400.0,,,,,CT 
27086,Security_24,37,2022-11-21,10:55:16,,,46.1875,8300.0,,,Q  
27088,Security_74,31,2022-11-21,10:55:16,,,,,92.9688,5600.0,Q  
27093,Security_82,25,2022-11-21,10:55:18,31.0312,3600.0,,,,,T  
27100,Security_94,32,2022-11-21,10:55:19,67.0312,7800.0,,,,,T  
27109,Security_63,24,2022-11-21,10:55:22,,,15.0312,2400.0,,,Q  
27115,Security_7,28,2022-11-21,10:55:23,,,47.0312,200.0,,,Q  
27129,Security_5,28,2022-11-21,10:55:27,,,,,43.0312,8100.0,Q  
27138,Security_79,29,2022-11-21,10:55:29,,,39.0938,9900.0,,,Q  
27141,Security_48,25,2022-11-21,10:55:30,63.0312,3500.0,,,,,CT 
27155,Security_13,28,2022-11-21,10:55:33,27.0938,2300.0,,,,,T  
27156,Security_53,23,2022-11-21,10:55:33,20.9688,500.0,,,,,T  
27158,Security_86,33,2022-11-21,10:55:34,,,29.1875,8700.0,,,Q  
27161,Security_16,34,2022-11-21,10:55:35,97.1875,1800.0,,,,,T  
27166,Security_76,18,2022-11-21,10:55:36,83.125,4000.0,,,,,T  
27169,Security_78,18,2022-11-21,10:55:37,67.9062,3200.0,,,,,CT 
27209,Security_76,19,2022-11-21,10:55:47,83.125,9800.0,,,,,T  
27214,Security_85,27,2022-11-21,10:55:48,,,,,27.25,4900.0,Q  
27216,Security_13,29,2022-11-21,10:55:48,,,,,27.0938,9900.0,Q  
27220,Security_90,26,2022-11-21,10:55:49,,,,,49.9375,2600.0,Q  
27222,Security_82,26,2022-11-21,10:55:50,31.0312,3800.0,,,,,CT 
27229,Security_99,22,2022-11-21,10:55:52,,,86.8438,8200.0,,,Q  
27235,Security_88,26,2022-11-21,10:55:53,32.0625,5000.0,,,,,CT 
27241,Security_69,21,2022-11-21,10:55:55,76.9375,2100.0,,,,,T  
27254,Security_69,22,2022-11-21,10:55:58,,,76.9688,1100.0,,,Q  
27267,Security_7,29,2022-11-21,10:56:01,,,,,46.9688,1100.0,Q  
27268,Security_38,35,2022-11-21,10:56:02,,,,,28.875,1000.0,Q  
27274,Security_90,27,2022-11-21,10:56:03,,,50.0,8700.0,,,Q  
27283,Security_34,23,2022-11-21,10:56:05,,,,,52.0625,2800.0,Q  
27309,Security_40,27,2022-11-21,10:56:12,,,10.0625,6700.0,,,Q  
27317,Security_11,35,2022-11-21,10:56:14,,,73.2812,8800.0,,,Q  
27319,Security_35,28,2022-11-21,10:56:15,58.0,9800.0,,,,,T  
27328,Security_18,30,2022-11-21,10:56:17,,,45.0625,8900.0,,,Q  
27332,Security_8,32,2022-11-21,10:56:18,,,,,81.125,5200.0,Q  
27336,Security_0,33,2022-11-21,10:56:19,,,,,95.1562,7400.0,Q  
27376,Security_18,31,2022-11-21,10:56:29,45.0312,2200.0,,,,,CT 
27405,Security_13,30,2022-11-21,10:56:36,27.0938,8500.0,,,,,CT 
27415,Security_74,32,2022-11-21,10:56:39,92.9688,2500.0,,,,,CT 
27417,Security_90,28,2022-11-21,10:56:39,49.9375,7600.0,,,,,T  
27422,Security_28,24,2022-11-21,10:56:41,93.9688,4500.0,,,,,CT 
27454,Security_53,24,2022-11-21,10:56:49,,,21.0312,4000.0,,,Q  
27463,Security_42,20,2022-11-21,10:56:51,41.0,6900.0,,,,,T  
27466,Security_52,31,2022-11-21,10:56:52,20.0312,1100.0,,,,,CT 
27474,Security_42,21,2022-11-21,10:56:54,41.0,8400.0,,,,,T  
27475,Security_7,30,2022-11-21,10:56:54,,,,,46.9062,2900.0,Q  
27488,Security_40,28,2022-11-21,10:56:57,,,,,10.0625,3900.0,Q  
27489,Security_40,29,2022-11-21,10:56:58,,,10.0625,3200.0,,,Q  
27492,Security_60,36,2022-11-21,10:56:58,72.0312,9600.0,,,,,CT 
27510,Security_84,20,2022-11-21,10:57:03,,,46.0,7600.0,,,Q  
27515,Security_16,35,2022-11-21,10:57:04,97.1875,4200.0,,,,,T  
27517,Security_36,40,2022-11-21,10:57:05,51.0,2500.0,,,,,CT 
27545,Security_42,22,2022-11-21,10:57:12,,,,,41.0625,2400.0,Q  
27546,Security_76,20,2022-11-21,10:57:12,83.125,9600.0,,,,,T  
27551,Security_5,29,2022-11-21,10:57:13,,,,,43.0938,8500.0,Q  
27552,Security_54,33,2022-11-21,10:57:14,26.9688,3600.0,,,,,T  
27593,Security_85,28,2022-11-21,10:57:24,,,27.3438,400.0,,,Q  
27594,Security_90,29,2022-11-21,10:57:25,49.9375,4100.0,,,,,CT 
27613,Security_78,19,2022-11-21,10:57:29,67.9062,700.0,,,,,T  
27631,Security_7,31,2022-11-21,10:57:34,,,47.0,1300.0,,,Q  
28325,Security_16,38,2022-11-21,11:01:29,,,97.2812,6100.0,,,Q  
27646,Security_97,31,2022-11-21,10:57:38,84.0,4400.0,,,,,T  
27672,Security_57,19,2022-11-21,10:57:44,64.0625,1400.0,,,,,T  
27675,Security_28,25,2022-11-21,10:57:45,93.9688,7800.0,,,,,CT 
27677,Security_33,36,2022-11-21,10:57:46,68.875,3100.0,,,,,CT 
27693,Security_9,28,2022-11-21,10:57:50,61.0625,2700.0,,,,,T  
27697,Security_28,26,2022-11-21,10:57:51,93.9688,9100.0,,,,,CT 
27747,Security_22,32,2022-11-21,10:58:03,17.9062,2800.0,,,,,T  
27748,Security_79,30,2022-11-21,10:58:03,39.0,3400.0,,,,,CT 
27754,Security_23,39,2022-11-21,10:58:05,,,,,53.0625,900.0,Q  
27769,Security_8,33,2022-11-21,10:58:09,81.125,3600.0,,,,,CT 
27771,Security_48,26,2022-11-21,10:58:09,,,63.0625,5100.0,,,Q  
27774,Security_77,36,2022-11-21,10:58:10,48.9062,3000.0,,,,,T  
27780,Security_52,32,2022-11-21,10:58:12,20.0312,7100.0,,,,,CT 
27785,Security_91,32,2022-11-21,10:58:13,42.0312,8200.0,,,,,T  
27787,Security_30,30,2022-11-21,10:58:13,,,,,21.9062,4100.0,Q  
27788,Security_96,28,2022-11-21,10:58:14,,,0.0625,3400.0,,,Q  
27790,Security_45,26,2022-11-21,10:58:14,86.875,1200.0,,,,,T  
27800,Security_97,32,2022-11-21,10:58:17,,,,,84.0,800.0,Q  
27812,Security_89,32,2022-11-21,10:58:20,,,85.1562,3600.0,,,Q  
27825,Security_10,29,2022-11-21,10:58:23,70.0938,3900.0,,,,,T  
27829,Security_19,33,2022-11-21,10:58:24,,,1.1875,2900.0,,,Q  
27835,Security_20,32,2022-11-21,10:58:25,,,55.25,9300.0,,,Q  
27846,Security_86,35,2022-11-21,10:58:28,,,29.125,5600.0,,,Q  
27849,Security_56,26,2022-11-21,10:58:29,25.1562,8400.0,,,,,T  
27855,Security_22,33,2022-11-21,10:58:30,,,,,17.9375,9300.0,Q  
27861,Security_48,27,2022-11-21,10:58:32,63.0312,8100.0,,,,,T  
27889,Security_41,27,2022-11-21,10:58:39,16.125,6800.0,,,,,T  
27893,Security_43,25,2022-11-21,10:58:40,10.125,8900.0,,,,,T  
27910,Security_74,33,2022-11-21,10:58:44,,,,,92.9688,2100.0,Q  
27912,Security_3,36,2022-11-21,10:58:45,45.75,5200.0,,,,,CT 
27913,Security_52,33,2022-11-21,10:58:45,,,20.0625,7500.0,,,Q  
27919,Security_84,21,2022-11-21,10:58:46,,,46.0,7700.0,,,Q  
27940,Security_81,27,2022-11-21,10:58:52,95.1875,2400.0,,,,,CT 
27950,Security_57,20,2022-11-21,10:58:54,64.0625,9800.0,,,,,CT 
27953,Security_31,26,2022-11-21,10:58:55,68.0312,8200.0,,,,,CT 
27954,Security_66,26,2022-11-21,10:58:55,3.0938,2800.0,,,,,T  
27956,Security_90,30,2022-11-21,10:58:56,,,,,49.9375,9100.0,Q  
27970,Security_51,33,2022-11-21,10:58:59,,,32.125,2900.0,,,Q  
28000,Security_87,25,2022-11-21,10:59:07,98.0,8900.0,,,,,T  
28006,Security_74,34,2022-11-21,10:59:08,,,93.0625,9600.0,,,Q  
28007,Security_87,26,2022-11-21,10:59:08,98.0,5000.0,,,,,CT 
28017,Security_13,31,2022-11-21,10:59:11,27.0938,600.0,,,,,T  
28019,Security_0,34,2022-11-21,10:59:11,95.1562,1100.0,,,,,T  
28039,Security_23,40,2022-11-21,10:59:16,,,,,53.0625,2100.0,Q  
28073,Security_15,27,2022-11-21,10:59:25,31.125,4700.0,,,,,T  
28083,Security_42,23,2022-11-21,10:59:28,41.0625,4700.0,,,,,CT 
28088,Security_11,36,2022-11-21,10:59:29,,,,,73.1875,3400.0,Q  
28629,Security_65,34,2022-11-21,11:02:46,,,54.1562,8300.0,,,Q  
28100,Security_89,33,2022-11-21,10:59:32,85.1562,4000.0,,,,,T  
28107,Security_34,24,2022-11-21,10:59:34,,,,,52.0938,1400.0,Q  
28112,Security_69,23,2022-11-21,10:59:35,76.9375,6800.0,,,,,CT 
28128,Security_16,36,2022-11-21,10:59:39,97.1875,4400.0,,,,,T  
28135,Security_34,25,2022-11-21,10:59:41,,,,,52.0938,2300.0,Q  
28153,Security_65,32,2022-11-21,10:59:46,,,54.0938,2600.0,,,Q  
28159,Security_75,28,2022-11-21,10:59:47,,,35.25,8500.0,,,Q  
28162,Security_53,25,2022-11-21,10:59:48,,,21.0625,7200.0,,,Q  
28163,Security_27,37,2022-11-21,10:59:48,31.0312,5900.0,,,,,CT 
28182,Security_15,28,2022-11-21,10:59:53,31.125,8600.0,,,,,T  
28192,Security_74,35,2022-11-21,10:59:55,,,,,92.9688,5900.0,Q  
28195,Security_62,20,2022-11-21,10:59:56,52.875,5500.0,,,,,CT 
28198,Security_65,33,2022-11-21,10:59:57,54.0938,8900.0,,,,,CT 
28215,Security_23,41,2022-11-21,11:01:01,,,53.125,9200.0,,,Q  
28220,Security_27,38,2022-11-21,11:01:02,,,31.0312,7600.0,,,Q  
28221,Security_83,31,2022-11-21,11:01:03,,,,,82.1875,2500.0,Q  
28227,Security_93,25,2022-11-21,11:01:04,73.0,6600.0,,,,,CT 
28232,Security_0,35,2022-11-21,11:01:05,95.1562,4400.0,,,,,CT 
28233,Security_23,42,2022-11-21,11:01:06,,,,,53.0312,7400.0,Q  
28237,Security_37,29,2022-11-21,11:01:07,,,,,97.0625,5800.0,Q  
28244,Security_71,32,2022-11-21,11:01:08,,,,,92.0,1400.0,Q  
28263,Security_62,22,2022-11-21,11:01:13,52.875,5100.0,,,,,CT 
28270,Security_98,24,2022-11-21,11:01:15,23.125,2000.0,,,,,T  
28273,Security_64,32,2022-11-21,11:01:16,,,,,55.9688,2100.0,Q  
28314,Security_16,37,2022-11-21,11:01:26,97.1875,5200.0,,,,,CT 
28319,Security_23,43,2022-11-21,11:01:27,53.0312,8700.0,,,,,T  
28322,Security_28,27,2022-11-21,11:01:28,,,94.0,6000.0,,,Q  
28332,Security_67,27,2022-11-21,11:01:31,,,,,63.1562,4100.0,Q  
28340,Security_63,25,2022-11-21,11:01:33,14.9375,8300.0,,,,,CT 
28354,Security_97,33,2022-11-21,11:01:36,84.0,6700.0,,,,,CT 
28364,Security_76,21,2022-11-21,11:01:39,83.125,7400.0,,,,,T  
28365,Security_55,31,2022-11-21,11:01:39,,,,,27.0938,3100.0,Q  
28367,Security_50,25,2022-11-21,11:01:39,43.25,8100.0,,,,,CT 
28378,Security_55,32,2022-11-21,11:01:42,27.0938,6300.0,,,,,CT 
28383,Security_0,36,2022-11-21,11:01:43,95.1562,9400.0,,,,,T  
28385,Security_79,31,2022-11-21,11:01:44,,,,,39.0312,7600.0,Q  
28405,Security_61,28,2022-11-21,11:01:49,,,53.125,9100.0,,,Q  
28406,Security_40,30,2022-11-21,11:01:49,10.0625,8800.0,,,,,CT 
28408,Security_54,34,2022-11-21,11:01:50,,,,,26.9062,4200.0,Q  
28414,Security_8,34,2022-11-21,11:01:51,81.125,1900.0,,,,,T  
28429,Security_14,23,2022-11-21,11:01:55,82.1562,5600.0,,,,,T  
28432,Security_42,24,2022-11-21,11:01:56,,,,,41.0625,5800.0,Q  
28439,Security_87,28,2022-11-21,11:01:57,98.0312,600.0,,,,,T  
28452,Security_31,28,2022-11-21,11:02:01,,,68.125,3700.0,,,Q  
28457,Security_17,29,2022-11-21,11:02:02,,,,,76.1875,6100.0,Q  
28472,Security_75,29,2022-11-21,11:02:06,35.1875,9500.0,,,,,T  
28522,Security_68,31,2022-11-21,11:02:19,33.0625,9100.0,,,,,T  
28534,Security_73,32,2022-11-21,11:02:22,,,66.0625,1600.0,,,Q  
28544,Security_36,41,2022-11-21,11:02:24,,,,,50.9688,9600.0,Q  
28563,Security_39,29,2022-11-21,11:02:29,,,76.0312,9000.0,,,Q  
28577,Security_32,25,2022-11-21,11:02:33,81.9375,3400.0,,,,,CT 
28580,Security_16,39,2022-11-21,11:02:33,,,,,97.2188,1700.0,Q  
28585,Security_41,28,2022-11-21,11:02:35,16.125,2000.0,,,,,CT 
28594,Security_84,22,2022-11-21,11:02:37,45.9062,9300.0,,,,,T  
28597,Security_98,25,2022-11-21,11:02:38,,,,,23.1562,4600.0,Q  
28632,Security_81,28,2022-11-21,11:02:46,95.1875,6500.0,,,,,T  
28644,Security_27,39,2022-11-21,11:02:49,,,,,31.0625,7600.0,Q  
28647,Security_99,23,2022-11-21,11:02:50,,,86.875,2300.0,,,Q  
28680,Security_34,27,2022-11-21,11:02:58,52.0938,2500.0,,,,,T  
28684,Security_92,31,2022-11-21,11:02:59,2.1562,3100.0,,,,,CT 
28692,Security_75,30,2022-11-21,11:03:01,,,35.2812,4200.0,,,Q  
28702,Security_1,24,2022-11-21,11:03:04,,,,,3.875,7400.0,Q  
28704,Security_76,22,2022-11-21,11:03:04,83.125,1100.0,,,,,CT 
28706,Security_82,28,2022-11-21,11:03:05,,,31.0312,900.0,,,Q  
28710,Security_34,28,2022-11-21,11:03:06,,,,,52.1562,6900.0,Q  
28771,Security_20,33,2022-11-21,11:03:21,,,55.2812,4200.0,,,Q  
28772,Security_4,24,2022-11-21,11:03:22,62.0625,8400.0,,,,,T  
28775,Security_79,32,2022-11-21,11:03:22,39.0312,3500.0,,,,,T  
28818,Security_39,30,2022-11-21,11:03:33,76.0312,7300.0,,,,,T  
28834,Security_80,21,2022-11-21,11:03:37,,,80.0938,1200.0,,,Q  
28838,Security_36,42,2022-11-21,11:03:38,,,51.0,1300.0,,,Q  
28842,Security_35,29,2022-11-21,11:03:39,58.0,6300.0,,,,,T  
28846,Security_20,34,2022-11-21,11:03:40,55.1875,6600.0,,,,,CT 
28853,Security_0,37,2022-11-21,11:03:42,95.1562,5700.0,,,,,CT 
28856,Security_50,26,2022-11-21,11:03:43,43.25,5700.0,,,,,CT 
28869,Security_93,26,2022-11-21,11:03:46,,,,,73.0625,3600.0,Q  
28910,Security_39,31,2022-11-21,11:03:56,,,76.0312,1000.0,,,Q  
28916,Security_70,33,2022-11-21,11:03:58,,,,,61.0625,7600.0,Q  
28943,Security_79,33,2022-11-21,11:04:05,39.0312,4700.0,,,,,CT 
28948,Security_35,30,2022-11-21,11:04:06,58.0,6500.0,,,,,T  
28964,Security_41,29,2022-11-21,11:04:10,,,,,16.1562,4200.0,Q  
28971,Security_45,27,2022-11-21,11:04:12,86.875,4700.0,,,,,CT 
28991,Security_70,34,2022-11-21,11:04:17,,,,,61.0312,7400.0,Q  
28992,Security_73,33,2022-11-21,11:04:17,,,,,66.0312,1000.0,Q  
28998,Security_20,35,2022-11-21,11:04:19,55.1875,200.0,,,,,T  
29004,Security_10,30,2022-11-21,11:04:20,,,70.1562,5300.0,,,Q  
29011,Security_20,36,2022-11-21,11:04:22,,,,,55.1875,4100.0,Q  
29026,Security_88,27,2022-11-21,11:04:26,32.0625,9100.0,,,,,T  
29036,Security_75,31,2022-11-21,11:04:28,35.1875,7600.0,,,,,CT 
29037,Security_16,40,2022-11-21,11:04:28,,,,,97.25,9900.0,Q  
29039,Security_6,30,2022-11-21,11:04:29,,,58.0938,3000.0,,,Q  
29043,Security_2,31,2022-11-21,11:04:30,90.0625,6300.0,,,,,CT 
29046,Security_86,37,2022-11-21,11:04:31,29.0938,1300.0,,,,,CT 
29065,Security_13,32,2022-11-21,11:04:35,27.0938,600.0,,,,,CT 
29085,Security_46,32,2022-11-21,11:04:40,,,47.0625,5600.0,,,Q  
29089,Security_97,34,2022-11-21,11:04:41,,,,,84.0,5600.0,Q  
29115,Security_26,23,2022-11-21,11:04:48,,,,,5.0625,2000.0,Q  
29125,Security_41,30,2022-11-21,11:04:51,16.1562,9100.0,,,,,CT 
29149,Security_23,44,2022-11-21,11:04:57,,,53.0938,6800.0,,,Q  
29156,Security_85,29,2022-11-21,11:04:58,27.25,7500.0,,,,,CT 
29171,Security_6,31,2022-11-21,11:05:02,58.0625,3800.0,,,,,CT 
29197,Security_65,35,2022-11-21,11:05:09,54.0938,8500.0,,,,,T  
29205,Security_51,35,2022-11-21,11:05:11,,,32.0312,1000.0,,,Q  
29212,Security_87,29,2022-11-21,11:05:13,,,,,98.0938,9500.0,Q  
29216,Security_89,34,2022-11-21,11:05:14,85.1562,4800.0,,,,,CT 
29237,Security_37,30,2022-11-21,11:05:19,,,,,97.0312,2200.0,Q  
29240,Security_89,35,2022-11-21,11:05:20,85.1562,8700.0,,,,,CT 
29260,Security_79,34,2022-11-21,11:05:25,,,,,39.0938,2100.0,Q  
29265,Security_48,28,2022-11-21,11:05:26,63.0312,5100.0,,,,,CT 
29270,Security_22,34,2022-11-21,11:05:27,,,,,17.9688,9300.0,Q  
29304,Security_82,29,2022-11-21,11:05:36,,,31.125,1200.0,,,Q  
29310,Security_44,25,2022-11-21,11:05:37,,,15.125,2800.0,,,Q  
29318,Security_68,32,2022-11-21,11:05:39,,,,,33.0938,7100.0,Q  
29329,Security_95,39,2022-11-21,11:05:42,1.0938,2300.0,,,,,CT 
29342,Security_63,26,2022-11-21,11:05:45,14.9375,1000.0,,,,,T  
29350,Security_8,35,2022-11-21,11:05:47,,,81.1875,6000.0,,,Q  
29363,Security_8,36,2022-11-21,11:05:51,81.125,1800.0,,,,,T  
29381,Security_99,24,2022-11-21,11:05:55,,,86.9375,9400.0,,,Q  
29387,Security_85,30,2022-11-21,11:05:57,27.25,5700.0,,,,,CT 
29390,Security_8,37,2022-11-21,11:05:57,,,81.1875,3000.0,,,Q  
29408,Security_64,33,2022-11-21,11:06:02,55.9688,4000.0,,,,,CT 
29415,Security_5,30,2022-11-21,11:06:04,43.0938,9500.0,,,,,CT 
29419,Security_98,26,2022-11-21,11:06:05,23.1562,3100.0,,,,,CT 
29434,Security_35,31,2022-11-21,11:06:08,58.0,5200.0,,,,,CT 
29442,Security_37,31,2022-11-21,11:06:10,97.0312,100.0,,,,,CT 
29456,Security_73,34,2022-11-21,11:06:14,66.0312,4100.0,,,,,CT 
29458,Security_21,20,2022-11-21,11:06:14,11.9375,7800.0,,,,,CT 
29478,Security_75,32,2022-11-21,11:06:19,35.1875,2400.0,,,,,T  
29502,Security_5,31,2022-11-21,11:06:25,,,,,43.0625,2000.0,Q  
29504,Security_60,37,2022-11-21,11:06:26,,,,,72.0,9900.0,Q  
29533,Security_87,30,2022-11-21,11:06:33,98.0938,3100.0,,,,,CT 
29534,Security_44,26,2022-11-21,11:06:34,,,,,15.1875,5000.0,Q  
29539,Security_48,29,2022-11-21,11:06:35,63.0312,4700.0,,,,,CT 
29544,Security_36,43,2022-11-21,11:06:36,50.9688,9200.0,,,,,CT 
29563,Security_90,31,2022-11-21,11:06:41,49.9375,3500.0,,,,,CT 
29564,Security_34,29,2022-11-21,11:06:41,,,52.2188,2200.0,,,Q  
29565,Security_55,33,2022-11-21,11:06:41,,,27.1875,2300.0,,,Q  
29567,Security_84,23,2022-11-21,11:06:42,,,46.0,3100.0,,,Q  
29569,Security_8,38,2022-11-21,11:06:42,,,81.2188,5300.0,,,Q  
29583,Security_59,32,2022-11-21,11:06:46,90.1562,3600.0,,,,,CT 
29590,Security_93,27,2022-11-21,11:06:48,73.0625,6100.0,,,,,T  
29600,Security_1,25,2022-11-21,11:06:51,,,3.875,9500.0,,,Q  
29607,Security_28,28,2022-11-21,11:06:52,93.9688,5500.0,,,,,CT 
29609,Security_24,39,2022-11-21,11:06:53,,,,,46.1562,9800.0,Q  
29618,Security_21,21,2022-11-21,11:06:55,,,11.9375,2200.0,,,Q  
29629,Security_50,27,2022-11-21,11:06:58,43.25,500.0,,,,,CT 
29715,Security_39,32,2022-11-21,11:07:19,76.0312,3900.0,,,,,T  
29720,Security_19,34,2022-11-21,11:07:21,1.0938,1700.0,,,,,T  
29727,Security_53,26,2022-11-21,11:07:22,,,21.0625,3600.0,,,Q  
29748,Security_43,26,2022-11-21,11:07:28,,,,,10.1875,4500.0,Q  
29750,Security_10,31,2022-11-21,11:07:28,70.0938,1800.0,,,,,T  
29759,Security_68,33,2022-11-21,11:07:30,33.0938,2900.0,,,,,CT 
29763,Security_87,31,2022-11-21,11:07:31,,,,,98.0938,6700.0,Q  
29780,Security_63,27,2022-11-21,11:07:36,,,14.9688,1100.0,,,Q  
29806,Security_17,30,2022-11-21,11:07:42,,,,,76.1562,9900.0,Q  
29808,Security_69,24,2022-11-21,11:07:43,,,,,76.9375,4800.0,Q  
29824,Security_5,32,2022-11-21,11:07:47,,,43.125,5000.0,,,Q  
29842,Security_12,28,2022-11-21,11:07:52,19.9688,3900.0,,,,,CT 
29844,Security_1,26,2022-11-21,11:07:52,3.875,9900.0,,,,,T  
29878,Security_36,44,2022-11-21,11:08:01,50.9688,8900.0,,,,,CT 
29885,Security_93,28,2022-11-21,11:08:03,73.0625,3900.0,,,,,CT 
29886,Security_4,25,2022-11-21,11:08:03,,,,,62.0625,3800.0,Q  
29904,Security_63,28,2022-11-21,11:08:08,,,15.0,1000.0,,,Q  
29907,Security_75,33,2022-11-21,11:08:09,,,35.2812,6100.0,,,Q  
29912,Security_43,27,2022-11-21,11:08:10,10.1875,8100.0,,,,,CT 
29913,Security_49,34,2022-11-21,11:08:11,62.0312,3000.0,,,,,T  
29916,Security_9,29,2022-11-21,11:08:11,,,61.125,7100.0,,,Q  
29931,Security_98,27,2022-11-21,11:08:15,,,,,23.0938,5500.0,Q  
29932,Security_44,27,2022-11-21,11:08:16,,,15.1875,2000.0,,,Q  
29960,Security_76,23,2022-11-21,11:08:23,83.125,7700.0,,,,,T  
29962,Security_48,30,2022-11-21,11:08:23,,,63.125,3400.0,,,Q  
30375,Security_37,33,2022-11-21,11:10:08,,,,,97.0,5800.0,Q  
30005,Security_7,32,2022-11-21,11:08:34,,,46.9688,5000.0,,,Q  
30013,Security_0,38,2022-11-21,11:08:36,,,,,95.1562,2900.0,Q  
30018,Security_25,23,2022-11-21,11:08:37,,,75.0,7300.0,,,Q  
30020,Security_72,30,2022-11-21,11:08:38,80.875,3000.0,,,,,T  
30028,Security_88,28,2022-11-21,11:08:40,,,32.1562,6600.0,,,Q  
30035,Security_43,28,2022-11-21,11:08:42,,,,,10.125,3000.0,Q  
30066,Security_51,36,2022-11-21,11:08:49,,,,,31.9688,8700.0,Q  
30067,Security_14,24,2022-11-21,11:08:50,82.1562,8600.0,,,,,T  
30078,Security_46,33,2022-11-21,11:08:53,,,,,47.0312,7100.0,Q  
30083,Security_77,37,2022-11-21,11:08:54,48.9062,100.0,,,,,CT 
30088,Security_82,30,2022-11-21,11:08:55,,,,,30.9688,2600.0,Q  
30097,Security_93,29,2022-11-21,11:08:57,,,73.1562,2100.0,,,Q  
30110,Security_96,30,2022-11-21,11:09:01,,,0.125,4600.0,,,Q  
30119,Security_78,20,2022-11-21,11:09:03,67.9062,6900.0,,,,,CT 
30123,Security_95,40,2022-11-21,11:09:04,,,,,1.1562,5500.0,Q  
30140,Security_33,37,2022-11-21,11:09:08,68.875,4700.0,,,,,CT 
30162,Security_35,32,2022-11-21,11:09:14,58.0,9800.0,,,,,T  
30168,Security_76,24,2022-11-21,11:09:15,83.125,7900.0,,,,,T  
30194,Security_59,33,2022-11-21,11:09:22,90.1562,4000.0,,,,,CT 
30218,Security_23,45,2022-11-21,11:09:28,,,,,53.0312,4900.0,Q  
30220,Security_51,37,2022-11-21,11:09:28,,,,,31.9688,6000.0,Q  
30226,Security_93,30,2022-11-21,11:09:30,73.0625,3700.0,,,,,T  
30231,Security_5,33,2022-11-21,11:09:31,43.0625,6500.0,,,,,T  
30239,Security_21,22,2022-11-21,11:09:33,,,11.9688,4400.0,,,Q  
30245,Security_67,28,2022-11-21,11:09:35,63.1562,7900.0,,,,,T  
30249,Security_70,35,2022-11-21,11:09:36,61.0312,300.0,,,,,CT 
30259,Security_55,34,2022-11-21,11:09:38,,,27.1875,8600.0,,,Q  
30267,Security_32,26,2022-11-21,11:09:40,,,,,82.0,800.0,Q  
30275,Security_30,32,2022-11-21,11:09:42,,,,,21.9688,3800.0,Q  
30285,Security_32,27,2022-11-21,11:09:45,82.0,6300.0,,,,,CT 
30302,Security_14,25,2022-11-21,11:09:50,82.1562,9300.0,,,,,CT 
30308,Security_19,35,2022-11-21,11:09:51,1.0938,4500.0,,,,,CT 
30311,Security_98,28,2022-11-21,11:09:52,,,,,23.0938,400.0,Q  
30333,Security_60,38,2022-11-21,11:09:58,72.0,7900.0,,,,,T  
30346,Security_37,32,2022-11-21,11:10:01,97.0312,5600.0,,,,,CT 
30356,Security_31,29,2022-11-21,11:10:03,68.0312,9100.0,,,,,CT 
30387,Security_74,36,2022-11-21,11:10:12,,,93.0312,8900.0,,,Q  
30410,Security_63,29,2022-11-21,11:10:17,,,,,15.0,8200.0,Q  
30414,Security_73,35,2022-11-21,11:10:18,66.0312,8700.0,,,,,CT 
30420,Security_27,40,2022-11-21,11:10:20,,,31.0938,8400.0,,,Q  
30430,Security_84,24,2022-11-21,11:10:22,,,45.9062,600.0,,,Q  
30433,Security_51,38,2022-11-21,11:10:23,31.9688,3300.0,,,,,CT 
30444,Security_89,36,2022-11-21,11:10:26,,,,,85.1562,9400.0,Q  
30446,Security_33,38,2022-11-21,11:10:27,,,68.9062,8200.0,,,Q  
30454,Security_57,21,2022-11-21,11:10:29,64.0625,4900.0,,,,,CT 
30457,Security_8,39,2022-11-21,11:10:30,81.125,1800.0,,,,,CT 
30477,Security_58,23,2022-11-21,11:10:35,49.0312,1900.0,,,,,T  
30479,Security_28,29,2022-11-21,11:10:35,93.9688,3100.0,,,,,CT 
30481,Security_92,32,2022-11-21,11:10:36,,,,,2.1875,3900.0,Q  
30499,Security_71,33,2022-11-21,11:10:40,92.0,800.0,,,,,T  
30500,Security_23,46,2022-11-21,11:10:40,,,53.0938,8500.0,,,Q  
30510,Security_78,21,2022-11-21,11:10:43,,,,,67.9688,2000.0,Q  
30515,Security_13,33,2022-11-21,11:10:44,27.0938,7800.0,,,,,T  
30519,Security_30,33,2022-11-21,11:10:45,21.9688,4000.0,,,,,CT 
30521,Security_37,34,2022-11-21,11:10:46,97.0,5800.0,,,,,T  
30522,Security_51,39,2022-11-21,11:10:46,31.9688,600.0,,,,,T  
