Id,SeqNo,TradeDate,TimeStamp,TradePrice,TradeSize,AskPrice,AskSize,BidPrice,BidSize,Type
Security_13,27,8360,38847000,,-2147483648,,-2147483648,27.0938,4000,Q
Security_99,20,8360,38848000,86.8438,5100,,-2147483648,,-2147483648,T
Security_59,29,8360,38851000,90.1562,6200,,-2147483648,,-2147483648,CT
Security_27,33,8360,38855000,,-2147483648,31.0938,9400,,-2147483648,Q
Security_88,24,8360,38857000,,-2147483648,,-2147483648,32.0625,9600,Q
Security_0,28,8360,38857000,,-2147483648,,-2147483648,95.0,9800,Q
Security_46,31,8360,38864000,,-2147483648,47.125,3400,,-2147483648,Q
Security_58,19,8360,38864000,,-2147483648,,-2147483648,49.0312,8600,Q
Security_52,29,8360,38866000,,-2147483648,,-2147483648,20.0312,2400,Q
Security_1,22,8360,38872000,,-2147483648,,-2147483648,3.9375,5600,Q
Security_68,30,8360,38878000,,-2147483648,33.125,4100,,-2147483648,Q
Security_62,16,8360,38879000,,-2147483648,,-2147483648,52.875,6700,Q
Security_96,26,8360,38880000,0.0625,3300,,-2147483648,,-2147483648,CT
Security_28,23,8360,38881000,93.9688,5000,,-2147483648,,-2147483648,CT
Security_78,16,8360,38883000,,-2147483648,,-2147483648,67.9062,1100,Q
Security_89,27,8360,38884000,,-2147483648,,-2147483648,85.1562,7200,Q
Security_58,20,8360,38885000,,-2147483648,49.0938,6900,,-2147483648,Q
Security_57,17,8360,38886000,64.0625,4500,,-2147483648,,-2147483648,T
Security_35,24,8360,38888000,57.9375,4300,,-2147483648,,-2147483648,T
Security_74,28,8360,38889000,,-2147483648,,-2147483648,93.0,3200,Q
Security_36,36,8360,38890000,,-2147483648,,-2147483648,51.0,8500,Q
Security_37,23,8360,38894000,97.0,6500,,-2147483648,,-2147483648,T
Security_88,25,8360,38901000,32.0625,500,,-2147483648,,-2147483648,CT
Security_0,29,8360,38901000,95.0,6500,,-2147483648,,-2147483648,CT
Security_83,28,8360,38903000,82.25,5500,,-2147483648,,-2147483648,CT
Security_55,26,8360,38904000,,-2147483648,,-2147483648,27.0938,9200,Q
Security_96,27,8360,38913000,0.0625,7400,,-2147483648,,-2147483648,CT
Security_97,27,8360,38914000,,-2147483648,,-2147483648,84.0,8800,Q
Security_30,29,8360,38915000,,-2147483648,,-2147483648,21.9375,5700,Q
Security_34,21,8360,38916000,,-2147483648,,-2147483648,52.0,2500,Q
Security_71,31,8360,38921000,92.0312,2900,,-2147483648,,-2147483648,CT
Security_70,31,8360,38922000,,-2147483648,,-2147483648,61.0625,4500,Q
Security_32,23,8360,38924000,,-2147483648,82.0312,8300,,-2147483648,Q
Security_85,26,8360,38924000,27.2188,7400,,-2147483648,,-2147483648,CT
Security_74,29,8360,38927000,93.0,2700,,-2147483648,,-2147483648,T
Security_59,30,8360,38929000,90.1562,9100,,-2147483648,,-2147483648,CT
Security_80,20,8360,38929000,80.0312,2000,,-2147483648,,-2147483648,CT
Security_78,17,8360,38931000,67.9062,7800,,-2147483648,,-2147483648,CT
Security_40,24,8360,38932000,10.0625,2900,,-2147483648,,-2147483648,CT
Security_16,30,8360,38933000,97.1875,900,,-2147483648,,-2147483648,T
Security_15,24,8360,38937000,,-2147483648,,-2147483648,31.125,6900,Q
Security_67,24,8360,38944000,63.0938,200,,-2147483648,,-2147483648,T
Security_7,26,8360,38946000,,-2147483648,,-2147483648,47.0312,9200,Q
Security_73,29,8360,38946000,66.0,9900,,-2147483648,,-2147483648,CT
Security_1,23,8360,38950000,,-2147483648,3.9688,5100,,-2147483648,Q
Security_75,27,8360,38956000,35.1875,8900,,-2147483648,,-2147483648,CT
Security_16,31,8360,38956000,97.1875,6400,,-2147483648,,-2147483648,CT
Security_55,27,8360,38961000,,-2147483648,,-2147483648,27.0938,9800,Q
Security_89,28,8360,38965000,85.1562,5000,,-2147483648,,-2147483648,CT
Security_16,32,8360,38971000,97.1875,5600,,-2147483648,,-2147483648,CT
Security_54,31,8360,38971000,,-2147483648,27.0312,7300,,-2147483648,Q
Security_27,34,8360,38974000,,-2147483648,,-2147483648,31.0312,5800,Q
Security_23,38,8360,38976000,,-2147483648,53.0625,6200,,-2147483648,Q
Security_50,23,8360,38977000,43.25,200,,-2147483648,,-2147483648,CT
Security_47,32,8360,38979000,63.0938,2300,,-2147483648,,-2147483648,T
Security_42,19,8360,38988000,,-2147483648,,-2147483648,41.0,8300,Q
Security_43,22,8360,38994000,10.125,4000,,-2147483648,,-2147483648,CT
Security_94,30,8360,38996000,,-2147483648,,-2147483648,67.0312,7800,Q
Security_56,24,8360,38999000,,-2147483648,,-2147483648,25.1562,7600,Q
Security_37,24,8360,39002000,97.0,5500,,-2147483648,,-2147483648,CT
Security_97,28,8360,39002000,84.0,6400,,-2147483648,,-2147483648,T
Security_33,33,8360,39002000,,-2147483648,68.9062,4800,,-2147483648,Q
Security_95,37,8360,39003000,1.0938,7400,,-2147483648,,-2147483648,T
Security_35,25,8360,39009000,57.9375,200,,-2147483648,,-2147483648,T
Security_36,37,8360,39011000,,-2147483648,51.0,5600,,-2147483648,Q
Security_11,34,8360,39012000,73.1875,4400,,-2147483648,,-2147483648,CT
Security_91,29,8360,39018000,,-2147483648,42.0625,1200,,-2147483648,Q
Security_8,29,8360,39025000,,-2147483648,81.125,8200,,-2147483648,Q
Security_27,35,8360,39026000,,-2147483648,31.0625,8200,,-2147483648,Q
Security_89,29,8360,39027000,85.1562,3400,,-2147483648,,-2147483648,CT
Security_15,25,8360,39027000,,-2147483648,,-2147483648,31.125,4100,Q
Security_65,30,8360,39030000,,-2147483648,54.0938,2700,,-2147483648,Q
Security_10,27,8360,39034000,70.0938,3000,,-2147483648,,-2147483648,CT
Security_26,21,8360,39036000,5.0625,8000,,-2147483648,,-2147483648,CT
Security_18,29,8360,39036000,45.0312,8100,,-2147483648,,-2147483648,T
Security_9,27,8360,39044000,,-2147483648,,-2147483648,61.0625,6900,Q
Security_57,18,8360,39045000,,-2147483648,,-2147483648,64.0625,3700,Q
Security_34,22,8360,39052000,52.0,4100,,-2147483648,,-2147483648,T
Security_74,30,8360,39056000,93.0,9700,,-2147483648,,-2147483648,CT
Security_84,17,8360,39058000,,-2147483648,46.0,1000,,-2147483648,Q
Security_40,25,8360,39059000,10.0625,5500,,-2147483648,,-2147483648,CT
Security_21,19,8360,39063000,,-2147483648,11.9375,3800,,-2147483648,Q
Security_54,32,8360,39064000,,-2147483648,26.9688,900,,-2147483648,Q
Security_51,31,8360,39069000,32.0312,2400,,-2147483648,,-2147483648,CT
Security_62,17,8360,39070000,52.875,5100,,-2147483648,,-2147483648,T
Security_36,38,8360,39074000,51.0,2100,,-2147483648,,-2147483648,T
Security_26,22,8360,39075000,5.0625,7700,,-2147483648,,-2147483648,T
Security_84,18,8360,39077000,45.9062,8200,,-2147483648,,-2147483648,CT
Security_86,31,8360,39077000,29.0938,6400,,-2147483648,,-2147483648,CT
Security_27,36,8360,39079000,,-2147483648,31.0312,4900,,-2147483648,Q
Security_92,28,8360,39080000,,-2147483648,,-2147483648,2.1562,5800,Q
Security_47,33,8360,39083000,63.0938,9900,,-2147483648,,-2147483648,CT
Security_93,24,8360,39087000,73.0,7400,,-2147483648,,-2147483648,CT
Security_83,29,8360,39087000,,-2147483648,82.2812,9900,,-2147483648,Q
Security_94,31,8360,39088000,67.0312,4900,,-2147483648,,-2147483648,T
Security_33,34,8360,39095000,68.875,4200,,-2147483648,,-2147483648,CT
Security_70,32,8360,39102000,,-2147483648,61.0938,9000,,-2147483648,Q
Security_31,24,8360,39103000,,-2147483648,68.0625,6900,,-2147483648,Q
Security_19,30,8360,39107000,1.0938,8000,,-2147483648,,-2147483648,T
Security_35,26,8360,39108000,,-2147483648,,-2147483648,58.0,5700,Q
Security_84,19,8360,39109000,45.9062,1300,,-2147483648,,-2147483648,T
Security_65,31,8360,39117000,,-2147483648,54.125,7900,,-2147483648,Q
Security_97,29,8360,39120000,84.0,1000,,-2147483648,,-2147483648,CT
Security_12,22,8360,39121000,,-2147483648,,-2147483648,19.9688,7500,Q
Security_79,28,8360,39121000,39.0,9000,,-2147483648,,-2147483648,CT
Security_37,25,8360,39125000,,-2147483648,97.0625,7400,,-2147483648,Q
Security_83,30,8360,39129000,,-2147483648,82.3438,2600,,-2147483648,Q
Security_58,21,8360,39130000,,-2147483648,,-2147483648,49.0312,1100,Q
Security_15,26,8360,39131000,,-2147483648,31.1875,9000,,-2147483648,Q
Security_22,31,8360,39131000,,-2147483648,,-2147483648,17.9062,400,Q
Security_12,23,8360,39139000,19.9688,6400,,-2147483648,,-2147483648,T
Security_3,34,8360,39140000,45.75,3400,,-2147483648,,-2147483648,T
Security_4,23,8360,39140000,62.0625,6200,,-2147483648,,-2147483648,CT
Security_24,36,8360,39140000,46.0938,9800,,-2147483648,,-2147483648,T
Security_59,31,8360,39142000,,-2147483648,90.25,4200,,-2147483648,Q
Security_89,30,8360,39148000,,-2147483648,85.1875,9000,,-2147483648,Q
Security_91,30,8360,39150000,,-2147483648,42.0312,3800,,-2147483648,Q
Security_10,28,8360,39157000,70.0938,7600,,-2147483648,,-2147483648,CT
Security_7,27,8360,39162000,47.0312,1900,,-2147483648,,-2147483648,CT
Security_90,25,8360,39165000,,-2147483648,,-2147483648,49.9375,4100,Q
Security_49,32,8360,39166000,,-2147483648,,-2147483648,62.0312,1700,Q
Security_67,25,8360,39172000,63.0938,2100,,-2147483648,,-2147483648,CT
Security_53,22,8360,39174000,20.9688,5500,,-2147483648,,-2147483648,T
Security_16,33,8360,39177000,97.1875,3300,,-2147483648,,-2147483648,T
Security_0,30,8360,39179000,,-2147483648,,-2147483648,95.0312,4900,Q
Security_33,35,8360,39183000,68.875,9900,,-2147483648,,-2147483648,T
Security_73,30,8360,39184000,,-2147483648,,-2147483648,66.0,2800,Q
Security_55,28,8360,39185000,27.0938,8700,,-2147483648,,-2147483648,T
Security_98,23,8360,39189000,23.125,9100,,-2147483648,,-2147483648,CT
Security_37,26,8360,39203000,97.0,3300,,-2147483648,,-2147483648,CT
Security_12,24,8360,39203000,,-2147483648,20.0625,3100,,-2147483648,Q
Security_8,30,8360,39204000,81.0938,6600,,-2147483648,,-2147483648,CT
Security_19,31,8360,39205000,,-2147483648,1.0938,2500,,-2147483648,Q
Security_6,28,8360,39206000,,-2147483648,,-2147483648,58.0,1200,Q
Security_97,30,8360,39206000,,-2147483648,84.0938,200,,-2147483648,Q
Security_0,31,8360,39209000,,-2147483648,,-2147483648,95.0312,6600,Q
Security_81,26,8360,39210000,95.1875,2200,,-2147483648,,-2147483648,CT
Security_52,30,8360,39214000,20.0312,2300,,-2147483648,,-2147483648,CT
Security_55,29,8360,39216000,27.0938,8800,,-2147483648,,-2147483648,T
Security_6,29,8360,39221000,,-2147483648,,-2147483648,58.0625,8200,Q
Security_36,39,8360,39221000,,-2147483648,51.0312,1600,,-2147483648,Q
Security_72,28,8360,39224000,,-2147483648,80.9062,9400,,-2147483648,Q
Security_8,31,8360,39226000,,-2147483648,81.125,5700,,-2147483648,Q
Security_12,25,8360,39228000,19.9688,8600,,-2147483648,,-2147483648,CT
Security_51,32,8360,39229000,32.0312,1300,,-2147483648,,-2147483648,CT
Security_19,32,8360,39230000,,-2147483648,1.1562,7600,,-2147483648,Q
Security_37,27,8360,39234000,,-2147483648,,-2147483648,97.0,1600,Q
Security_32,24,8360,39237000,81.9375,8500,,-2147483648,,-2147483648,T
Security_56,25,8360,39245000,25.1562,8700,,-2147483648,,-2147483648,T
Security_47,34,8360,39247000,,-2147483648,63.1562,9200,,-2147483648,Q
Security_38,34,8360,39250000,,-2147483648,28.9688,4100,,-2147483648,Q
Security_43,23,8360,39256000,,-2147483648,10.1562,300,,-2147483648,Q
Security_67,26,8360,39257000,63.0938,2100,,-2147483648,,-2147483648,CT
Security_20,31,8360,39258000,55.1875,8900,,-2147483648,,-2147483648,CT
Security_62,18,8360,39262000,,-2147483648,52.9375,3300,,-2147483648,Q
Security_64,31,8360,39262000,55.9375,5900,,-2147483648,,-2147483648,T
Security_2,29,8360,39264000,,-2147483648,,-2147483648,90.0625,6900,Q
Security_86,32,8360,39268000,,-2147483648,29.0938,7100,,-2147483648,Q
Security_77,35,8360,39268000,,-2147483648,49.0,2900,,-2147483648,Q
Security_49,33,8360,39269000,62.0312,2300,,-2147483648,,-2147483648,CT
Security_100,31,8360,39272000,,-2147483648,,-2147483648,34.125,7100,Q
Security_39,28,8360,39275000,,-2147483648,,-2147483648,76.0312,4200,Q
Security_31,25,8360,39277000,68.0312,5900,,-2147483648,,-2147483648,CT
Security_92,29,8360,39281000,2.1562,1300,,-2147483648,,-2147483648,T
Security_12,26,8360,39286000,19.9688,4300,,-2147483648,,-2147483648,CT
Security_35,27,8360,39286000,,-2147483648,,-2147483648,58.0,4000,Q
Security_99,21,8360,39286000,,-2147483648,86.9062,2700,,-2147483648,Q
Security_2,30,8360,39287000,,-2147483648,90.0625,700,,-2147483648,Q
Security_62,19,8360,39289000,,-2147483648,52.9688,5300,,-2147483648,Q
Security_45,25,8360,39296000,,-2147483648,,-2147483648,86.875,8700,Q
Security_92,30,8360,39301000,,-2147483648,,-2147483648,2.1562,8100,Q
Security_43,24,8360,39303000,10.125,9800,,-2147483648,,-2147483648,T
Security_0,32,8360,39304000,,-2147483648,,-2147483648,95.0938,1800,Q
Security_12,27,8360,39305000,19.9688,1100,,-2147483648,,-2147483648,CT
Security_89,31,8360,39305000,85.1562,8700,,-2147483648,,-2147483648,T
Security_40,26,8360,39307000,,-2147483648,10.125,8400,,-2147483648,Q
Security_55,30,8360,39307000,27.0938,3000,,-2147483648,,-2147483648,CT
Security_91,31,8360,39308000,42.0312,8500,,-2147483648,,-2147483648,T
Security_73,31,8360,39310000,,-2147483648,66.0625,1800,,-2147483648,Q
Security_3,35,8360,39313000,45.75,5400,,-2147483648,,-2147483648,CT
Security_24,37,8360,39316000,,-2147483648,46.1875,8300,,-2147483648,Q
Security_74,31,8360,39316000,,-2147483648,,-2147483648,92.9688,5600,Q
Security_82,25,8360,39318000,31.0312,3600,,-2147483648,,-2147483648,T
Security_94,32,8360,39319000,67.0312,7800,,-2147483648,,-2147483648,T
Security_63,24,8360,39322000,,-2147483648,15.0312,2400,,-2147483648,Q
Security_7,28,8360,39323000,,-2147483648,47.0312,200,,-2147483648,Q
Security_5,28,8360,39327000,,-2147483648,,-2147483648,43.0312,8100,Q
Security_79,29,8360,39329000,,-2147483648,39.0938,9900,,-2147483648,Q
Security_48,25,8360,39330000,63.0312,3500,,-2147483648,,-2147483648,CT
Security_13,28,8360,39333000,27.0938,2300,,-2147483648,,-2147483648,T
Security_53,23,8360,39333000,20.9688,500,,-2147483648,,-2147483648,T
Security_86,33,8360,39334000,,-2147483648,29.1875,8700,,-2147483648,Q
Security_16,34,8360,39335000,97.1875,1800,,-2147483648,,-2147483648,T
Security_76,18,8360,39336000,83.125,4000,,-2147483648,,-2147483648,T
Security_78,18,8360,39337000,67.9062,3200,,-2147483648,,-2147483648,CT
Security_76,19,8360,39347000,83.125,9800,,-2147483648,,-2147483648,T
Security_85,27,8360,39348000,,-2147483648,,-2147483648,27.25,4900,Q
Security_13,29,8360,39348000,,-2147483648,,-2147483648,27.0938,9900,Q
Security_90,26,8360,39349000,,-2147483648,,-2147483648,49.9375,2600,Q
Security_82,26,8360,39350000,31.0312,3800,,-2147483648,,-2147483648,CT
Security_99,22,8360,39352000,,-2147483648,86.8438,8200,,-2147483648,Q
Security_88,26,8360,39353000,32.0625,5000,,-2147483648,,-2147483648,CT
Security_69,21,8360,39355000,76.9375,2100,,-2147483648,,-2147483648,T
Security_69,22,8360,39358000,,-2147483648,76.9688,1100,,-2147483648,Q
Security_7,29,8360,39361000,,-2147483648,,-2147483648,46.9688,1100,Q
Security_38,35,8360,39362000,,-2147483648,,-2147483648,28.875,1000,Q
Security_90,27,8360,39363000,,-2147483648,50.0,8700,,-2147483648,Q
Security_34,23,8360,39365000,,-2147483648,,-2147483648,52.0625,2800,Q
Security_40,27,8360,39372000,,-2147483648,10.0625,6700,,-2147483648,Q
Security_11,35,8360,39374000,,-2147483648,73.2812,8800,,-2147483648,Q
Security_35,28,8360,39375000,58.0,9800,,-2147483648,,-2147483648,T
Security_18,30,8360,39377000,,-2147483648,45.0625,8900,,-2147483648,Q
Security_8,32,8360,39378000,,-2147483648,,-2147483648,81.125,5200,Q
Security_0,33,8360,39379000,,-2147483648,,-2147483648,95.1562,7400,Q
Security_18,31,8360,39389000,45.0312,2200,,-2147483648,,-2147483648,CT
Security_100,32,8360,39396000,34.125,6400,,-2147483648,,-2147483648,T
Security_13,30,8360,39396000,27.0938,8500,,-2147483648,,-2147483648,CT
Security_74,32,8360,39399000,92.9688,2500,,-2147483648,,-2147483648,CT
Security_90,28,8360,39399000,49.9375,7600,,-2147483648,,-2147483648,T
Security_28,24,8360,39401000,93.9688,4500,,-2147483648,,-2147483648,CT
Security_53,24,8360,39409000,,-2147483648,21.0312,4000,,-2147483648,Q
Security_42,20,8360,39411000,41.0,6900,,-2147483648,,-2147483648,T
Security_52,31,8360,39412000,20.0312,1100,,-2147483648,,-2147483648,CT
Security_42,21,8360,39414000,41.0,8400,,-2147483648,,-2147483648,T
Security_7,30,8360,39414000,,-2147483648,,-2147483648,46.9062,2900,Q
Security_40,28,8360,39417000,,-2147483648,,-2147483648,10.0625,3900,Q
Security_40,29,8360,39418000,,-2147483648,10.0625,3200,,-2147483648,Q
Security_86,34,8360,39418000,,-2147483648,29.1562,7200,,-2147483648,Q
Security_60,36,8360,39418000,72.0312,9600,,-2147483648,,-2147483648,CT
Security_84,20,8360,39423000,,-2147483648,46.0,7600,,-2147483648,Q
Security_16,35,8360,39424000,97.1875,4200,,-2147483648,,-2147483648,T
Security_36,40,8360,39425000,51.0,2500,,-2147483648,,-2147483648,CT
Security_42,22,8360,39432000,,-2147483648,,-2147483648,41.0625,2400,Q
Security_76,20,8360,39432000,83.125,9600,,-2147483648,,-2147483648,T
Security_5,29,8360,39433000,,-2147483648,,-2147483648,43.0938,8500,Q
Security_54,33,8360,39434000,26.9688,3600,,-2147483648,,-2147483648,T
Security_85,28,8360,39444000,,-2147483648,27.3438,400,,-2147483648,Q
Security_90,29,8360,39445000,49.9375,4100,,-2147483648,,-2147483648,CT
Security_78,19,8360,39449000,67.9062,700,,-2147483648,,-2147483648,T
Security_7,31,8360,39454000,,-2147483648,47.0,1300,,-2147483648,Q
Security_97,31,8360,39458000,84.0,4400,,-2147483648,,-2147483648,T
Security_57,19,8360,39464000,64.0625,1400,,-2147483648,,-2147483648,T
Security_28,25,8360,39465000,93.9688,7800,,-2147483648,,-2147483648,CT
Security_33,36,8360,39466000,68.875,3100,,-2147483648,,-2147483648,CT
Security_9,28,8360,39470000,61.0625,2700,,-2147483648,,-2147483648,T
Security_28,26,8360,39471000,93.9688,9100,,-2147483648,,-2147483648,CT
Security_22,32,8360,39483000,17.9062,2800,,-2147483648,,-2147483648,T
Security_79,30,8360,39483000,39.0,3400,,-2147483648,,-2147483648,CT
Security_23,39,8360,39485000,,-2147483648,,-2147483648,53.0625,900,Q
Security_8,33,8360,39489000,81.125,3600,,-2147483648,,-2147483648,CT
Security_48,26,8360,39489000,,-2147483648,63.0625,5100,,-2147483648,Q
Security_77,36,8360,39490000,48.9062,3000,,-2147483648,,-2147483648,T
Security_52,32,8360,39492000,20.0312,7100,,-2147483648,,-2147483648,CT
Security_91,32,8360,39493000,42.0312,8200,,-2147483648,,-2147483648,T
Security_30,30,8360,39493000,,-2147483648,,-2147483648,21.9062,4100,Q
Security_96,28,8360,39494000,,-2147483648,0.0625,3400,,-2147483648,Q
Security_45,26,8360,39494000,86.875,1200,,-2147483648,,-2147483648,T
Security_97,32,8360,39497000,,-2147483648,,-2147483648,84.0,800,Q
Security_89,32,8360,39500000,,-2147483648,85.1562,3600,,-2147483648,Q
Security_10,29,8360,39503000,70.0938,3900,,-2147483648,,-2147483648,T
Security_19,33,8360,39504000,,-2147483648,1.1875,2900,,-2147483648,Q
Security_20,32,8360,39505000,,-2147483648,55.25,9300,,-2147483648,Q
Security_86,35,8360,39508000,,-2147483648,29.125,5600,,-2147483648,Q
Security_56,26,8360,39509000,25.1562,8400,,-2147483648,,-2147483648,T
Security_22,33,8360,39510000,,-2147483648,,-2147483648,17.9375,9300,Q
Security_48,27,8360,39512000,63.0312,8100,,-2147483648,,-2147483648,T
Security_41,27,8360,39519000,16.125,6800,,-2147483648,,-2147483648,T
Security_43,25,8360,39520000,10.125,8900,,-2147483648,,-2147483648,T
Security_74,33,8360,39524000,,-2147483648,,-2147483648,92.9688,2100,Q
Security_3,36,8360,39525000,45.75,5200,,-2147483648,,-2147483648,CT
Security_52,33,8360,39525000,,-2147483648,20.0625,7500,,-2147483648,Q
Security_84,21,8360,39526000,,-2147483648,46.0,7700,,-2147483648,Q
Security_81,27,8360,39532000,95.1875,2400,,-2147483648,,-2147483648,CT
Security_57,20,8360,39534000,64.0625,9800,,-2147483648,,-2147483648,CT
Security_31,26,8360,39535000,68.0312,8200,,-2147483648,,-2147483648,CT
Security_66,26,8360,39535000,3.0938,2800,,-2147483648,,-2147483648,T
Security_90,30,8360,39536000,,-2147483648,,-2147483648,49.9375,9100,Q
Security_51,33,8360,39539000,,-2147483648,32.125,2900,,-2147483648,Q
Security_87,25,8360,39547000,98.0,8900,,-2147483648,,-2147483648,T
Security_74,34,8360,39548000,,-2147483648,93.0625,9600,,-2147483648,Q
Security_87,26,8360,39548000,98.0,5000,,-2147483648,,-2147483648,CT
Security_13,31,8360,39551000,27.0938,600,,-2147483648,,-2147483648,T
Security_0,34,8360,39551000,95.1562,1100,,-2147483648,,-2147483648,T
Security_23,40,8360,39556000,,-2147483648,,-2147483648,53.0625,2100,Q
Security_15,27,8360,39565000,31.125,4700,,-2147483648,,-2147483648,T
Security_42,23,8360,39568000,41.0625,4700,,-2147483648,,-2147483648,CT
